media_rapida_per,media_lenta_per,media_filtro_tendencia_per,atr_periodo,atr_multiplicador,Retorno_Anualizado_%,Calmar,DD_%,Num_Trades,Sharpe,Ativo,combinacao
10,120,150,20,0.5,57.19,1.3964888544898804,40.95,25,1.1786983876822237,IMX,R:10_L:120_F:150_A:20_M:0.5
21,80,150,25,1.0,54.66,1.3959855196054012,39.15,18,1.1612301039837294,IMX,R:21_L:80_F:150_A:25_M:1.0
9,120,150,25,0.5,55.08,1.384336073156043,39.79,28,1.146239162587939,IMX,R:9_L:120_F:150_A:25_M:0.5
12,100,150,30,0.5,58.29,1.3810951550615438,42.21,20,1.2543835030984734,IMX,R:12_L:100_F:150_A:30_M:0.5
15,100,150,30,0.5,57.39,1.3807009296536217,41.57,20,1.2025324481547168,IMX,R:15_L:100_F:150_A:30_M:0.5
12,100,150,25,0.5,58.2,1.3777056906083789,42.24,20,1.252978044361449,IMX,R:12_L:100_F:150_A:25_M:0.5
14,80,200,30,0.5,32.09,1.3722390681269083,23.38,14,0.9585899967643762,IMX,R:14_L:80_F:200_A:30_M:0.5
10,120,250,30,0.5,54.5,1.3718669958744245,39.73,18,1.1734978340716324,IMX,R:10_L:120_F:250_A:30_M:0.5
10,120,250,25,0.5,54.38,1.3697994857200806,39.7,18,1.162104952893706,IMX,R:10_L:120_F:250_A:25_M:0.5
15,100,150,25,0.5,57.09,1.3669425979252785,41.76,20,1.1980248826932325,IMX,R:15_L:100_F:150_A:25_M:0.5
15,100,200,7,0.5,60.46,1.3660652611387047,44.26,16,1.2470995110954308,IMX,R:15_L:100_F:200_A:7_M:0.5
10,120,150,14,0.5,56.42,1.36576349887794,41.31,25,1.1685174995617158,IMX,R:10_L:120_F:150_A:14_M:0.5
12,100,150,20,0.5,57.89,1.3654219652392694,42.4,20,1.2483104190188767,IMX,R:12_L:100_F:150_A:20_M:0.5
9,100,100,30,0.5,54.26,1.3652835043229414,39.74,39,1.1302281699404455,IMX,R:9_L:100_F:100_A:30_M:0.5
21,80,250,30,2.0,66.49,1.361265996060256,48.84,15,1.262317101377194,IMX,R:21_L:80_F:250_A:30_M:2.0
10,120,250,20,0.5,54.17,1.3605610673958766,39.82,18,1.159047292703195,IMX,R:10_L:120_F:250_A:20_M:0.5
9,100,100,25,0.5,53.93,1.3541039401729058,39.83,39,1.1257495486924782,IMX,R:9_L:100_F:100_A:25_M:0.5
9,120,150,20,0.5,54.39,1.3526983805267048,40.21,28,1.1371216972557234,IMX,R:9_L:120_F:150_A:20_M:0.5
15,100,150,20,0.5,56.6,1.3468024038766793,42.02,20,1.1908319960017986,IMX,R:15_L:100_F:150_A:20_M:0.5
21,80,150,20,1.0,53.84,1.345379118097823,40.02,18,1.149508465403856,IMX,R:21_L:80_F:150_A:20_M:1.0
10,80,150,5,3.0,62.34,1.3249257909717886,47.05,61,1.0994556612333397,ZEC,R:10_L:80_F:150_A:5_M:3.0
10,80,150,10,4.0,64.6,1.2939284390976014,49.93,61,1.1221711294265282,ZEC,R:10_L:80_F:150_A:10_M:4.0
10,80,150,7,4.0,64.31,1.292771082687325,49.75,61,1.1191374863795651,ZEC,R:10_L:80_F:150_A:7_M:4.0
10,80,150,5,5.0,64.69,1.288034726208117,50.23,61,1.1222089846706331,ZEC,R:10_L:80_F:150_A:5_M:5.0
10,80,150,10,5.0,64.21,1.285240017251024,49.96,61,1.1178239347005905,ZEC,R:10_L:80_F:150_A:10_M:5.0
10,80,150,14,5.0,64.34,1.281598599970144,50.21,61,1.1192076383254832,ZEC,R:10_L:80_F:150_A:14_M:5.0
10,80,150,7,5.0,63.56,1.271448668170559,49.99,61,1.1108222044616305,ZEC,R:10_L:80_F:150_A:7_M:5.0
10,80,150,10,6.0,64.21,1.2630848058899768,50.84,61,1.116878614202418,ZEC,R:10_L:80_F:150_A:10_M:6.0
10,80,150,7,6.0,64.03,1.2587348211708076,50.87,61,1.1148800732186726,ZEC,R:10_L:80_F:150_A:7_M:6.0
9,50,200,14,5.0,58.06,1.2553296942725114,46.25,55,1.0494717880931346,TRX,R:9_L:50_F:200_A:14_M:5.0
10,80,150,5,4.0,63.47,1.242185841769888,51.1,61,1.1105423322108543,ZEC,R:10_L:80_F:150_A:5_M:4.0
10,80,150,7,3.0,62.48,1.2402129112551934,50.38,61,1.1025699859590734,ZEC,R:10_L:80_F:150_A:7_M:3.0
10,80,150,5,6.0,63.29,1.2372148123151323,51.16,61,1.1066833934349782,ZEC,R:10_L:80_F:150_A:5_M:6.0
10,80,150,20,5.0,62.65,1.2273781526508414,51.05,61,1.1007332170320066,ZEC,R:10_L:80_F:150_A:20_M:5.0
10,80,150,14,6.0,62.5,1.2224641900942006,51.13,61,1.0991262834750657,ZEC,R:10_L:80_F:150_A:14_M:6.0
9,50,200,20,5.0,56.26,1.2211598622451174,46.07,55,1.0291029575604995,TRX,R:9_L:50_F:200_A:20_M:5.0
14,120,250,20,6.0,59.21,1.2138351122938502,48.78,25,1.048558377616185,TRX,R:14_L:120_F:250_A:20_M:6.0
14,120,250,25,6.0,59.21,1.2138351122938502,48.78,25,1.048558377616185,TRX,R:14_L:120_F:250_A:25_M:6.0
14,120,250,7,6.0,59.21,1.2138351122938502,48.78,25,1.048558377616185,TRX,R:14_L:120_F:250_A:7_M:6.0
14,120,250,30,6.0,59.21,1.2138351122938502,48.78,25,1.048558377616185,TRX,R:14_L:120_F:250_A:30_M:6.0
14,120,250,14,6.0,59.21,1.2138351122938502,48.78,25,1.048558377616185,TRX,R:14_L:120_F:250_A:14_M:6.0
14,120,250,10,6.0,59.21,1.2138351122938502,48.78,25,1.048558377616185,TRX,R:14_L:120_F:250_A:10_M:6.0
14,120,250,5,6.0,59.21,1.2138351122938502,48.78,25,1.048558377616185,TRX,R:14_L:120_F:250_A:5_M:6.0
15,120,250,7,5.0,58.24,1.2127048257634294,48.03,24,1.0386576593726888,TRX,R:15_L:120_F:250_A:7_M:5.0
15,120,250,7,6.0,58.24,1.2127048257634294,48.03,24,1.0386576593726888,TRX,R:15_L:120_F:250_A:7_M:6.0
15,120,250,30,6.0,58.24,1.2127048257634294,48.03,24,1.0386576593726888,TRX,R:15_L:120_F:250_A:30_M:6.0
15,120,250,10,6.0,58.24,1.2127048257634294,48.03,24,1.0386576593726888,TRX,R:15_L:120_F:250_A:10_M:6.0
15,120,250,14,5.0,58.24,1.2127048257634294,48.03,24,1.0386576593726888,TRX,R:15_L:120_F:250_A:14_M:5.0
15,120,250,25,6.0,58.24,1.2127048257634294,48.03,24,1.0386576593726888,TRX,R:15_L:120_F:250_A:25_M:6.0
15,120,250,20,6.0,58.24,1.2127048257634294,48.03,24,1.0386576593726888,TRX,R:15_L:120_F:250_A:20_M:6.0
15,120,250,5,6.0,58.24,1.2127048257634294,48.03,24,1.0386576593726888,TRX,R:15_L:120_F:250_A:5_M:6.0
15,120,250,14,6.0,58.24,1.2127048257634294,48.03,24,1.0386576593726888,TRX,R:15_L:120_F:250_A:14_M:6.0
9,50,200,25,5.0,55.9,1.2116186563809257,46.13,55,1.0251729352997132,TRX,R:9_L:50_F:200_A:25_M:5.0
9,50,200,30,5.0,55.81,1.2093798149677146,46.14,55,1.0239704190417986,TRX,R:9_L:50_F:200_A:30_M:5.0
10,80,150,25,4.0,62.13,1.208251835595964,51.42,61,1.0963676977332508,ZEC,R:10_L:80_F:150_A:25_M:4.0
14,120,250,7,5.0,58.89,1.2073068171124277,48.78,25,1.045225129011019,TRX,R:14_L:120_F:250_A:7_M:5.0
10,80,150,20,4.0,62.01,1.2062662025138546,51.41,61,1.0951847727285446,ZEC,R:10_L:80_F:150_A:20_M:4.0
14,120,250,14,5.0,58.8,1.2054568649216018,48.78,25,1.0442752471719687,TRX,R:14_L:120_F:250_A:14_M:5.0
10,50,200,14,5.0,54.31,1.2054106978950314,45.06,52,1.018514227365599,TRX,R:10_L:50_F:200_A:14_M:5.0
9,80,150,30,5.0,55.95,1.2035538718689374,46.49,63,1.0461874713805748,ZEC,R:9_L:80_F:150_A:30_M:5.0
9,50,200,20,6.0,57.05,1.2032598024181211,47.41,55,1.0384373931167616,TRX,R:9_L:50_F:200_A:20_M:6.0
9,80,150,20,5.0,55.86,1.2016299790128302,46.49,63,1.0451866050694103,ZEC,R:9_L:80_F:150_A:20_M:5.0
14,120,250,10,4.0,57.98,1.200762324943133,48.29,25,1.0366173158867402,TRX,R:14_L:120_F:250_A:10_M:4.0
10,50,200,10,5.0,53.61,1.2000223444761713,44.68,52,1.0106067899595708,TRX,R:10_L:50_F:200_A:10_M:5.0
14,120,250,20,4.0,57.83,1.1996638192065698,48.21,25,1.0348440906195528,TRX,R:14_L:120_F:250_A:20_M:4.0
9,80,150,25,5.0,55.76,1.1994813279876997,46.49,63,1.0439908918808798,ZEC,R:9_L:80_F:150_A:25_M:5.0
9,80,150,10,6.0,55.62,1.1963427562476443,46.49,63,1.0418886658798083,ZEC,R:9_L:80_F:150_A:10_M:6.0
10,50,200,30,5.0,54.18,1.195599472089686,45.32,52,1.0174248528640282,TRX,R:10_L:50_F:200_A:30_M:5.0
14,120,250,14,4.0,57.89,1.1950363066395469,48.44,25,1.0356531170698386,TRX,R:14_L:120_F:250_A:14_M:4.0
10,50,200,7,5.0,53.06,1.1931167968044627,44.47,52,1.0039851556075523,TRX,R:10_L:50_F:200_A:7_M:5.0
12,50,50,5,4.0,61.75,1.1920528851109764,51.8,84,1.031271876326867,TRX,R:12_L:50_F:50_A:5_M:4.0
10,50,200,25,5.0,54.04,1.191549806423154,45.35,52,1.0158123864513984,TRX,R:10_L:50_F:200_A:25_M:5.0
12,50,50,14,5.0,64.07,1.189085338503144,53.88,84,1.053087651375027,TRX,R:12_L:50_F:50_A:14_M:5.0
10,50,200,20,5.0,53.8,1.1878668239530177,45.29,52,1.0130537819027292,TRX,R:10_L:50_F:200_A:20_M:5.0
12,50,50,10,5.0,63.6,1.187446136172624,53.56,84,1.048765090385593,TRX,R:12_L:50_F:50_A:10_M:5.0
9,50,200,25,6.0,56.34,1.186137264723643,47.5,55,1.030615927605622,TRX,R:9_L:50_F:200_A:25_M:6.0
9,50,200,14,6.0,56.68,1.185328783560655,47.81,55,1.034350784606434,TRX,R:9_L:50_F:200_A:14_M:6.0
14,120,250,25,5.0,57.87,1.1842321123931263,48.87,25,1.0351938147824655,TRX,R:14_L:120_F:250_A:25_M:5.0
9,50,200,30,6.0,56.46,1.184057093125804,47.68,55,1.0322530743548348,TRX,R:9_L:50_F:200_A:30_M:6.0
14,120,250,5,4.0,57.75,1.1828657574723982,48.82,25,1.034563273086563,TRX,R:14_L:120_F:250_A:5_M:4.0
9,80,150,5,6.0,54.91,1.1810091030967158,46.49,63,1.0333867250225035,ZEC,R:9_L:80_F:150_A:5_M:6.0
14,120,250,20,5.0,57.82,1.1807237209536536,48.97,25,1.034688439495458,TRX,R:14_L:120_F:250_A:20_M:5.0
9,50,200,10,5.0,55.72,1.1803093482338072,47.2,55,1.0229339027983122,TRX,R:9_L:50_F:200_A:10_M:5.0
9,50,100,30,3.0,59.38,1.1779416992489384,50.41,65,1.0531773452896858,TRX,R:9_L:50_F:100_A:30_M:3.0
9,80,150,14,6.0,54.67,1.1759222573982282,46.49,63,1.0311965092729032,ZEC,R:9_L:80_F:150_A:14_M:6.0
10,50,200,20,6.0,53.32,1.1757566583404506,45.35,52,1.0070654530722891,TRX,R:10_L:50_F:200_A:20_M:6.0
14,120,250,30,5.0,57.75,1.1755367256361504,49.13,25,1.0339350558367315,TRX,R:14_L:120_F:250_A:30_M:5.0
9,50,100,20,5.0,59.97,1.1742184590818334,51.07,65,1.0585808378308843,TRX,R:9_L:50_F:100_A:20_M:5.0
14,120,250,10,5.0,57.4,1.169604414967293,49.08,25,1.0301957127864143,TRX,R:14_L:120_F:250_A:10_M:5.0
14,120,250,5,5.0,58.32,1.1681071259151237,49.92,25,1.0395285856302476,TRX,R:14_L:120_F:250_A:5_M:5.0
9,50,100,14,5.0,59.91,1.1661677143963525,51.38,65,1.0575936285037006,TRX,R:9_L:50_F:100_A:14_M:5.0
9,50,100,25,5.0,59.61,1.1655948202189672,51.14,65,1.0548761266595434,TRX,R:9_L:50_F:100_A:25_M:5.0
18,100,150,20,6.0,64.41,1.1654340331009785,55.26,32,1.0610805574854,TRX,R:18_L:100_F:150_A:20_M:6.0
18,100,150,25,6.0,64.37,1.164694162939652,55.26,32,1.0606995452874832,TRX,R:18_L:100_F:150_A:25_M:6.0
9,80,150,7,6.0,54.11,1.1638384415809404,46.49,63,1.0241821371649549,ZEC,R:9_L:80_F:150_A:7_M:6.0
18,100,150,30,6.0,64.28,1.1632299034325424,55.26,32,1.0599443677150957,TRX,R:18_L:100_F:150_A:30_M:6.0
9,80,150,30,6.0,54.05,1.1627126051935823,46.49,63,1.023974559104539,ZEC,R:9_L:80_F:150_A:30_M:6.0
18,100,150,14,6.0,64.23,1.1621678919911191,55.26,32,1.059395727069961,TRX,R:18_L:100_F:150_A:14_M:6.0
18,100,150,10,2.0,58.47,1.1617503299464107,50.33,32,1.018892425507085,TRX,R:18_L:100_F:150_A:10_M:2.0
9,80,150,20,6.0,53.95,1.1603789318648252,46.49,63,1.0227297644970637,ZEC,R:9_L:80_F:150_A:20_M:6.0
9,80,150,25,6.0,53.82,1.1577589530896122,46.49,63,1.0212748476354934,ZEC,R:9_L:80_F:150_A:25_M:6.0
10,50,200,30,6.0,52.4,1.1555494305562597,45.35,52,0.9968664078636476,TRX,R:10_L:50_F:200_A:30_M:6.0
14,120,250,7,4.0,57.39,1.1538240113594365,49.74,25,1.030629161877203,TRX,R:14_L:120_F:250_A:7_M:4.0
18,100,150,10,6.0,63.71,1.152780234193436,55.26,32,1.0545146503213527,TRX,R:18_L:100_F:150_A:10_M:6.0
10,80,200,30,6.0,54.84,1.1521123785999523,47.6,56,1.0305574151027892,ZEC,R:10_L:80_F:200_A:30_M:6.0
10,80,200,20,6.0,54.84,1.1520757509453017,47.6,56,1.0305701351412822,ZEC,R:10_L:80_F:200_A:20_M:6.0
18,100,150,25,5.0,64.7,1.1520389165736755,56.16,32,1.063821441424701,TRX,R:18_L:100_F:150_A:25_M:5.0
10,50,200,25,6.0,52.24,1.1520116784204506,45.35,52,0.9946348641601236,TRX,R:10_L:50_F:200_A:25_M:6.0
10,50,200,14,6.0,52.96,1.1515209567529827,45.99,52,1.0029658133051382,TRX,R:10_L:50_F:200_A:14_M:6.0
9,50,100,30,5.0,58.94,1.1494922255186275,51.28,65,1.0476589741901312,TRX,R:9_L:50_F:100_A:30_M:5.0
15,100,100,5,1.5,61.22,1.149128685180177,53.28,49,1.0406167840675322,TRX,R:15_L:100_F:100_A:5_M:1.5
18,100,150,30,5.0,64.47,1.146730170678102,56.22,32,1.061652355555473,TRX,R:18_L:100_F:150_A:30_M:5.0
10,80,200,25,6.0,54.57,1.1464124890898255,47.6,56,1.0273977607578275,ZEC,R:10_L:80_F:200_A:25_M:6.0
9,50,200,7,5.0,55.84,1.1457210492870658,48.74,55,1.0244717693798453,TRX,R:9_L:50_F:200_A:7_M:5.0
18,100,150,14,5.0,64.36,1.1451354417451205,56.2,32,1.060601202174942,TRX,R:18_L:100_F:150_A:14_M:5.0
10,50,200,7,6.0,51.9,1.1378889906811511,45.61,52,0.990329441994338,TRX,R:10_L:50_F:200_A:7_M:6.0
10,50,200,10,6.0,51.77,1.137052806617501,45.53,52,0.989123163241182,TRX,R:10_L:50_F:200_A:10_M:6.0
12,50,50,20,6.0,61.33,1.1331237200882924,54.12,84,1.0273938152295303,TRX,R:12_L:50_F:50_A:20_M:6.0
9,50,100,10,5.0,59.18,1.1328294810846065,52.24,65,1.0500570502647586,TRX,R:9_L:50_F:100_A:10_M:5.0
18,100,150,5,2.0,55.99,1.1324061022262757,49.45,32,0.9950539547018644,TRX,R:18_L:100_F:150_A:5_M:2.0
9,50,200,10,6.0,55.42,1.1321003565454824,48.96,55,1.0204323996065987,TRX,R:9_L:50_F:200_A:10_M:6.0
12,50,50,7,6.0,61.14,1.1307983243994248,54.07,84,1.0257075978211354,TRX,R:12_L:50_F:50_A:7_M:6.0
12,50,50,10,6.0,61.29,1.1291657676074096,54.28,84,1.027038450180967,TRX,R:12_L:50_F:50_A:10_M:6.0
10,50,50,10,5.0,67.36,1.1288391617646405,59.67,88,1.0870565798235683,TRX,R:10_L:50_F:50_A:10_M:5.0
10,50,50,14,5.0,67.79,1.128601445861647,60.06,88,1.0908072691887822,TRX,R:10_L:50_F:50_A:14_M:5.0
12,120,250,5,5.0,53.88,1.1282559130236616,47.76,23,1.0089154278940893,TRX,R:12_L:120_F:250_A:5_M:5.0
12,120,250,30,6.0,53.88,1.1282559130236616,47.76,23,1.0089154278940893,TRX,R:12_L:120_F:250_A:30_M:6.0
12,120,250,5,6.0,53.88,1.1282559130236616,47.76,23,1.0089154278940893,TRX,R:12_L:120_F:250_A:5_M:6.0
12,120,250,25,6.0,53.88,1.1282559130236616,47.76,23,1.0089154278940893,TRX,R:12_L:120_F:250_A:25_M:6.0
12,120,250,10,6.0,53.88,1.1282559130236616,47.76,23,1.0089154278940893,TRX,R:12_L:120_F:250_A:10_M:6.0
12,120,250,20,6.0,53.88,1.1282559130236616,47.76,23,1.0089154278940893,TRX,R:12_L:120_F:250_A:20_M:6.0
12,120,250,14,6.0,53.88,1.1282559130236616,47.76,23,1.0089154278940893,TRX,R:12_L:120_F:250_A:14_M:6.0
12,120,250,14,5.0,53.88,1.1282559130236616,47.76,23,1.0089154278940893,TRX,R:12_L:120_F:250_A:14_M:5.0
12,120,250,7,5.0,53.88,1.1282559130236616,47.76,23,1.0089154278940893,TRX,R:12_L:120_F:250_A:7_M:5.0
12,120,250,7,6.0,53.88,1.1282559130236616,47.76,23,1.0089154278940893,TRX,R:12_L:120_F:250_A:7_M:6.0
10,80,200,25,5.0,54.4,1.12693473719704,48.27,56,1.0255487348536034,ZEC,R:10_L:80_F:200_A:25_M:5.0
12,50,50,14,6.0,61.41,1.1233852612576534,54.66,84,1.02828848999058,TRX,R:12_L:50_F:50_A:14_M:6.0
9,50,100,20,6.0,58.86,1.1226817903258013,52.42,65,1.0464504682990337,TRX,R:9_L:50_F:100_A:20_M:6.0
10,80,200,30,5.0,54.51,1.1207714247271598,48.64,56,1.0268425495069438,ZEC,R:10_L:80_F:200_A:30_M:5.0
12,50,50,5,5.0,60.52,1.1201181967503575,54.03,84,1.019196974774779,TRX,R:12_L:50_F:50_A:5_M:5.0
15,120,250,20,4.0,54.11,1.1195458647841487,48.33,24,0.9973953323896958,TRX,R:15_L:120_F:250_A:20_M:4.0
10,50,50,20,5.0,66.86,1.1190606894054718,59.75,88,1.0825848805875136,TRX,R:10_L:50_F:50_A:20_M:5.0
9,80,150,5,3.0,53.74,1.1174949753766437,48.09,63,1.0223326368360497,ZEC,R:9_L:80_F:150_A:5_M:3.0
18,100,50,10,2.0,58.78,1.1117186187616632,52.87,43,1.0195251079024767,TRX,R:18_L:100_F:50_A:10_M:2.0
9,50,100,14,6.0,58.61,1.110253900969416,52.79,65,1.0437776824356129,TRX,R:9_L:50_F:100_A:14_M:6.0
10,50,50,25,5.0,66.63,1.1091493956101977,60.08,88,1.0803142100103895,TRX,R:10_L:50_F:50_A:25_M:5.0
9,50,100,25,6.0,58.23,1.1090696729786875,52.51,65,1.0398021456405997,TRX,R:9_L:50_F:100_A:25_M:6.0
12,50,100,14,5.0,54.61,1.1088646701178526,49.25,58,1.0096174449769482,TRX,R:12_L:50_F:100_A:14_M:5.0
12,50,50,7,5.0,62.35,1.108412200834148,56.25,84,1.036903408174196,TRX,R:12_L:50_F:50_A:7_M:5.0
14,30,100,7,6.0,52.79,1.1069014856944683,47.69,90,0.9834286128213096,TRX,R:14_L:30_F:100_A:7_M:6.0
18,100,150,5,2.5,56.27,1.1061444604118555,50.87,32,0.9965390380019808,TRX,R:18_L:100_F:150_A:5_M:2.5
15,120,250,10,4.0,53.55,1.1061119085770152,48.41,24,0.9913527418775144,TRX,R:15_L:120_F:250_A:10_M:4.0
10,80,150,14,4.0,54.97,1.084810092205665,50.67,61,1.0372665385677178,ZEC,R:10_L:80_F:150_A:14_M:4.0
9,80,150,7,3.0,53.03,1.0811288728072717,49.05,63,1.01444694926087,ZEC,R:9_L:80_F:150_A:7_M:3.0
10,80,200,5,3.0,52.19,1.0796856080843396,48.34,56,1.0016169929587615,ZEC,R:10_L:80_F:200_A:5_M:3.0
10,80,150,14,3.0,54.39,1.0773471602384024,50.48,61,1.032656903303404,ZEC,R:10_L:80_F:150_A:14_M:3.0
10,80,150,10,3.0,54.54,1.0740805530370126,50.78,61,1.035169909978691,ZEC,R:10_L:80_F:150_A:10_M:3.0
10,80,200,10,4.0,54.35,1.063957086357895,51.08,56,1.0251795941859403,ZEC,R:10_L:80_F:200_A:10_M:4.0
10,80,200,7,4.0,54.02,1.058649592186838,51.03,56,1.0214545800333392,ZEC,R:10_L:80_F:200_A:7_M:4.0
9,80,150,7,4.0,54.35,1.058271418291426,51.35,63,1.028308915384767,ZEC,R:9_L:80_F:150_A:7_M:4.0
9,80,150,10,4.0,54.61,1.0572174239936516,51.66,63,1.0313438254331129,ZEC,R:9_L:80_F:150_A:10_M:4.0
10,80,150,30,4.0,54.88,1.049349776276629,52.3,61,1.0360947838836274,ZEC,R:10_L:80_F:150_A:30_M:4.0
10,80,200,7,3.0,52.71,1.0375340835600484,50.8,56,1.0089940872203038,ZEC,R:10_L:80_F:200_A:7_M:3.0
10,80,200,10,5.0,53.55,1.030248317209954,51.98,56,1.0162312728351792,ZEC,R:10_L:80_F:200_A:10_M:5.0
10,80,200,14,5.0,53.69,1.028949418443712,52.18,56,1.0178272964982753,ZEC,R:10_L:80_F:200_A:14_M:5.0
10,80,200,5,4.0,53.25,1.0181183137794114,52.3,56,1.0127733293784034,ZEC,R:10_L:80_F:200_A:5_M:4.0
9,80,150,10,5.0,52.56,1.016855948165352,51.69,63,1.0071298199739065,ZEC,R:9_L:80_F:150_A:10_M:5.0
9,80,150,5,4.0,52.87,1.0162952697907612,52.02,63,1.011192710203861,ZEC,R:9_L:80_F:150_A:5_M:4.0
8,80,150,14,4.0,57.16,1.0123569379852464,56.46,71,1.050291238637849,ZEC,R:8_L:80_F:150_A:14_M:4.0
9,80,150,5,5.0,52.42,1.0120866333216332,51.8,63,1.0050754309091143,ZEC,R:9_L:80_F:150_A:5_M:5.0
10,80,200,10,6.0,53.51,1.0119214060317605,52.88,56,1.0150849729145122,ZEC,R:10_L:80_F:200_A:10_M:6.0
10,80,200,7,5.0,52.82,1.0110170641088398,52.24,56,1.0077603933407209,ZEC,R:10_L:80_F:200_A:7_M:5.0
9,80,150,7,5.0,52.1,1.0106387333985083,51.55,63,1.0017575084715025,ZEC,R:9_L:80_F:150_A:7_M:5.0
10,80,200,20,4.0,52.3,1.0103339818640098,51.77,56,1.002169078555746,ZEC,R:10_L:80_F:200_A:20_M:4.0
10,80,200,5,5.0,53.58,1.0100130056613388,53.05,56,1.016050845353334,ZEC,R:10_L:80_F:200_A:5_M:5.0
9,80,150,14,5.0,52.48,1.0100034572120369,51.96,63,1.006071852234062,ZEC,R:9_L:80_F:150_A:14_M:5.0
10,80,200,7,6.0,53.35,1.0081420964291166,52.92,56,1.01308233461632,ZEC,R:10_L:80_F:200_A:7_M:6.0
10,80,150,25,3.0,49.13,1.0002892321572745,49.12,61,0.9758108653065332,ZEC,R:10_L:80_F:150_A:25_M:3.0
10,80,200,25,4.0,52.17,0.9986175255706148,52.25,56,1.0006414747319097,ZEC,R:10_L:80_F:200_A:25_M:4.0
18,100,200,30,4.0,47.68,0.9984107651430048,47.75,43,0.945287136730302,ZEC,R:18_L:100_F:200_A:30_M:4.0
10,80,200,5,6.0,52.65,0.9899294669515416,53.19,56,1.0048695674731478,ZEC,R:10_L:80_F:200_A:5_M:6.0
8,80,150,30,4.0,56.99,0.9874723343559364,57.72,71,1.0484070502729073,ZEC,R:8_L:80_F:150_A:30_M:4.0
10,80,150,5,2.5,47.57,0.9833709468146604,48.38,61,0.9583233205021782,ZEC,R:10_L:80_F:150_A:5_M:2.5
8,80,150,20,5.0,55.72,0.9812119436555794,56.79,71,1.0340699521503285,ZEC,R:8_L:80_F:150_A:20_M:5.0
9,80,150,25,4.0,52.06,0.9804546944903708,53.1,63,1.0021453907486877,ZEC,R:9_L:80_F:150_A:25_M:4.0
8,80,150,30,5.0,55.65,0.9802333908872508,56.78,71,1.0332964443235388,ZEC,R:8_L:80_F:150_A:30_M:5.0
8,80,150,25,5.0,55.6,0.9795562369861024,56.76,71,1.0326877218250432,ZEC,R:8_L:80_F:150_A:25_M:5.0
10,80,200,20,5.0,52.04,0.9795380635928548,53.12,56,0.9983550707457756,ZEC,R:10_L:80_F:200_A:20_M:5.0
18,100,200,25,4.0,47.4,0.9754992669044248,48.59,43,0.9418630870807938,ZEC,R:18_L:100_F:200_A:25_M:4.0
9,80,150,20,4.0,51.98,0.9746893023665852,53.33,63,1.0011831150177168,ZEC,R:9_L:80_F:150_A:20_M:4.0
18,100,200,20,4.0,47.1,0.9629497216838412,48.91,43,0.9386811503751836,ZEC,R:18_L:100_F:200_A:20_M:4.0
8,80,150,14,5.0,54.83,0.9623102905985405,56.98,71,1.0240207238626051,ZEC,R:8_L:80_F:150_A:14_M:5.0
12,100,200,7,2.5,48.61,0.9608208268040674,50.59,48,0.9553075424367706,ZEC,R:12_L:100_F:200_A:7_M:2.5
21,100,150,30,4.0,48.98,0.9580908127934892,51.12,50,0.9400659682314711,ZEC,R:21_L:100_F:150_A:30_M:4.0
8,80,150,10,5.0,54.71,0.957522092734756,57.14,71,1.022741456326692,ZEC,R:8_L:80_F:150_A:10_M:5.0
12,100,200,5,2.5,47.95,0.9509655469625904,50.42,48,0.94738244743837,ZEC,R:12_L:100_F:200_A:5_M:2.5
9,80,200,30,5.0,45.58,0.9498425946093484,47.99,58,0.942999894545361,ZEC,R:9_L:80_F:200_A:30_M:5.0
10,80,200,14,6.0,51.42,0.9495876422967164,54.15,56,0.991162568927662,ZEC,R:10_L:80_F:200_A:14_M:6.0
21,100,150,5,4.0,48.92,0.94950039405077,51.52,50,0.9350261342592108,ZEC,R:21_L:100_F:150_A:5_M:4.0
9,80,200,20,5.0,45.5,0.9481026771425164,47.99,58,0.9419602717773636,ZEC,R:9_L:80_F:200_A:20_M:5.0
8,80,150,14,6.0,54.33,0.9463574449173172,57.41,71,1.0183639187188025,ZEC,R:8_L:80_F:150_A:14_M:6.0
9,80,200,25,5.0,45.4,0.9461594943728088,47.99,58,0.9407409456654288,ZEC,R:9_L:80_F:200_A:25_M:5.0
9,80,200,10,6.0,45.27,0.9433210536695822,47.99,58,0.938681157890318,ZEC,R:9_L:80_F:200_A:10_M:6.0
8,80,150,25,4.0,54.49,0.942907987307008,57.79,71,1.0209508229459547,ZEC,R:8_L:80_F:150_A:25_M:4.0
21,80,200,30,3.0,45.18,0.941860985821995,47.97,45,0.9296002814022124,ZEC,R:21_L:80_F:200_A:30_M:3.0
8,80,150,20,4.0,54.46,0.9401595947977084,57.93,71,1.0207149623447556,ZEC,R:8_L:80_F:150_A:20_M:4.0
10,80,150,20,3.0,48.23,0.9391936875691196,51.35,61,0.9661300351532032,ZEC,R:10_L:80_F:150_A:20_M:3.0
8,80,150,20,6.0,53.6,0.9373374253858678,57.18,71,1.009949088873643,ZEC,R:8_L:80_F:150_A:20_M:6.0
8,80,150,30,6.0,53.52,0.9361343395937932,57.17,71,1.0090008904034349,ZEC,R:8_L:80_F:150_A:30_M:6.0
8,80,150,25,6.0,53.45,0.9352984014038928,57.15,71,1.0082608003643412,ZEC,R:8_L:80_F:150_A:25_M:6.0
